Timesteps,Accuracy
0,55.3030303030303
1,63.63636363636363
2,56.81818181818182
3,62.878787878787875
4,61.36363636363637
5,68.93939393939394
6,66.66666666666666
7,68.93939393939394
8,70.45454545454545
9,67.42424242424242
10,67.42424242424242
11,68.18181818181817
12,69.6969696969697
13,75.0
14,74.24242424242425
15,76.51515151515152
16,76.51515151515152
17,75.0
18,79.54545454545455
19,78.03030303030303
20,74.24242424242425
21,78.03030303030303
22,75.0
23,77.27272727272727
24,78.03030303030303
